6749	610
1320	611
967	612
5853	613
497	614
350	615
4531	616
802	617
1390	618
4712	619
2070	620
5325	621
3031	622
18	623
1521	624
3199	625
3115	626
4434	627
5187	628
4044	629
86	630
1822	631
187	632
1602	633
153	634
242	635
242	636
906	637
795	638
6201	639
5247	640
1945	641
36	642
6183	643
4231	644
3071	645
366	646
145	647
24	648
2535	649
6	650
120	651
212	652
880	653
1347	654
357	655
6822	656
24	657
73	658
1030	659
5652	660
3203	661
3784	662
4650	663
1004	664
72	665
2985	666
210	667
1188	668
2639	669
5342	670
402	671
258	672
2634	673
3775	674
288	675
429	676
2095	677
720	678
1712	679
1068	680
1136	681
2751	682
2786	683
5952	684
890	685
2970	686
417	687
4139	688
3892	689
3016	690
2310	691
566	692
2820	693
6593	694
5972	695
597	696
499	697
2944	698
2305	699
1328	700
334	701
6359	702
2295	703
2554	704
4771	705
5281	706
4772	707
786	708
2424	709
22	710
6565	711
221	712
1464	713
1067	714
2498	715
1149	716
2756	717
795	718
4775	719
4386	720
4783	721
4746	722
3090	723
43	724
52	725
147	726
1502	727
4789	728
6681	729
4513	730
228	731
4426	732
2510	733
81	734
6496	735
4792	736
6525	737
1571	738
205	739
1648	740
422	741
610	742
582	743
3891	744
2758	745
5361	746
627	747
3378	748
1362	749
4058	750
556	751
552	752
709	753
242	754
1378	755
4340	756
1279	757
52	758
700	759
316	760
5089	761
3427	762
3337	763
2297	764
133	765
3	766
3351	767
6389	768
1014	769
6044	770
674	771
6197	772
3226	773
3078	774
371	775
3887	776
1298	777
3162	778
4644	779
1745	780
116	781
5697	782
3107	783
1294	784
4970	785
406	786
5524	787
419	788
6248	789
1311	790
5288	791
15	792
6715	793
6414	794
2294	795
91	796
58	797
144	798
5518	799
6327	800
19	801
4934	802
6929	803
6644	804
5337	805
6727	806
25	807
5651	808
69	809
399	810
2328	811
1489	812
5120	813
5622	814
19	815
6529	816
1217	817
5431	818
1280	819
614	820
6472	821
5598	822
6878	823
156	824
127	825
2138	826
608	827
130	828
518	829
814	830
1040	831
1524	832
999	833
6307	834
349	835
2536	836
6630	837
118	838
24	839
433	840
2747	841
331	842
36	843
6208	844
809	845
31	846
5489	847
685	848
5888	849
3380	850
5814	851
5184	852
32	853
880	854
1994	855
4102	856
2246	857
5328	858
6920	859
6028	860
5284	861
400	862
1142	863
914	864
5073	865
3963	866
3989	867
5976	868
1132	869
95	870
1293	871
5307	872
43	873
1982	874
3715	875
954	876
3259	877
4130	878
5295	879
421	880
5048	881
289	882
4282	883
4711	884
3145	885
6269	886
684	887
1298	888
4287	889
4535	890
4591	891
626	892
5610	893
405	894
2566	895
458	896
17	897
6450	898
381	899
458	900
4653	901
1209	902
1396	903
1268	904
1354	905
1003	906
178	907
600	908
1783	909
837	910
6211	911
5650	912
2650	913
6204	914
1252	915
607	916
836	917
4414	918
4827	919
509	920
140	921
258	922
842	923
656	924
4268	925
1678	926
4208	927
231	928
13	929
6722	930
1547	931
385	932
641	933
6536	934
6935	935
2329	936
2906	937
390	938
121	939
20	940
25	941
1246	942
128	943
6250	944
256	945
4876	946
931	947
1618	948
5657	949
472	950
3316	951
88	952
6572	953
1444	954
6399	955
2194	956
24	957
16	958
542	959
2075	960
1133	961
506	962
169	963
1468	964
564	965
288	966
6742	967
2317	968
5925	969
546	970
2560	971
5953	972
893	973
611	974
637	975
430	976
239	977
794	978
2085	979
4127	980
143	981
6656	982
78	983
5199	984
3248	985
2728	986
214	987
1010	988
143	989
662	990
5493	991
5745	992
3207	993
6321	994
6887	995
2084	996
5636	997
1035	998
6942	999
410	1000
1128	1001
1981	1002
960	1003
1133	1004
4185	1005
12	1006
5114	1007
6841	1008
3204	1009
6621	1010
4398	1011
3680	1012
2356	1013
16	1014
38	1015
1065	1016
1012	1017
123	1018
115	1019
990	1020
1584	1021
440	1022
3108	1023
6838	1024
1595	1025
5316	1026
6080	1027
6711	1028
2258	1029
114	1030
181	1031
6763	1032
225	1033
92	1034
521	1035
48	1036
2278	1037
4781	1038
152	1039
471	1040
54	1041
54	1042
54	1043
54	1044
495	1045
3330	1046
6376	1047
135	1048
4860	1049
1955	1050
977	1051
5503	1052
825	1053
2190	1054
131	1055
189	1056
4042	1057
567	1058
5702	1059
6313	1060
1290	1061
6051	1062
3956	1063
4802	1064
4881	1065
736	1066
1240	1067
37	1068
5359	1069
3178	1070
5753	1071
269	1072
534	1073
407	1074
2169	1075
6650	1076
1373	1077
5800	1078
960	1079
712	1080
548	1081
6632	1082
901	1083
384	1084
4389	1085
250	1086
4872	1087
3018	1088
594	1089
74	1090
3275	1091
4867	1092
2235	1093
4337	1094
4118	1095
3212	1096
4744	1097
39	1098
1115	1099
5684	1100
922	1101
3630	1102
4823	1103
5532	1104
2334	1105
1369	1106
1381	1107
4056	1108
89	1109
3243	1110
6755	1111
202	1112
6561	1113
1325	1114
3287	1115
1070	1116
5	1117
782	1118
3353	1119
277	1120
30	1121
3371	1122
2313	1123
497	1124
6663	1125
6392	1126
1777	1127
5	1128
2833	1129
304	1130
4698	1131
976	1132
4575	1133
6833	1134
1452	1135
6843	1136
6926	1137
1285	1138
432	1139
4672	1140
6485	1141
282	1142
4	1143
1230	1144
5163	1145
823	1146
3068	1147
1651	1148
6356	1149
3255	1150
5906	1151
2798	1152
8	1153
3238	1154
3190	1155
4238	1156
4923	1157
5208	1158
134	1159
107	1160
283	1161
1431	1162
4900	1163
2451	1164
5252	1165
1743	1166
1946	1167
1550	1168
780	1169
935	1170
272	1171
173	1172
4573	1173
2763	1174
3769	1175
4212	1176
4619	1177
2459	1178
180	1179
4517	1180
5096	1181
5676	1182
4693	1183
3845	1184
5808	1185
3841	1186
462	1187
3874	1188
4219	1189
6013	1190
6594	1191
756	1192
557	1193
5590	1194
2105	1195
1110	1196
4162	1197
4875	1198
529	1199
1184	1200
62	1201
15	1202
429	1203
14	1204
3894	1205
529	1206
1034	1207
2228	1208
5331	1209
2971	1210
815	1211
1346	1212
3791	1213
5674	1214
2753	1215
1	1216
6670	1217
829	1218
99	1219
273	1220
1117	1221
1686	1222
3655	1223
5575	1224
4074	1225
3159	1226
2755	1227
4552	1228
1905	1229
4430	1230
4765	1231
1283	1232
868	1233
87	1234
87	1235
2788	1236
2046	1237
3339	1238
5757	1239
146	1240
1504	1241
601	1242
6337	1243
632	1244
6839	1245
125	1246
6199	1247
4384	1248
5176	1249
5129	1250
1683	1251
261	1252
453	1253
32	1254
4706	1255
6770	1256
2396	1257
166	1258
633	1259
6879	1260
2218	1261
276	1262
27	1263
6690	1264
539	1265
6718	1266
1143	1267
672	1268
2002	1269
2066	1270
5270	1271
4905	1272
2656	1273
1470	1274
3386	1275
440	1276
4842	1277
208	1278
4947	1279
3393	1280
2435	1281
600	1282
2469	1283
4360	1284
5515	1285
6462	1286
964	1287
229	1288
2744	1289
4333	1290
5277	1291
5484	1292
761	1293
1635	1294
1735	1295
892	1296
1476	1297
272	1298
2003	1299
23	1300
431	1301
27	1302
1415	1303
4862	1304
937	1305
6605	1306
2610	1307
1283	1308
5067	1309
2059	1310
583	1311
56	1312
732	1313
1790	1314
4764	1315
801	1316
5287	1317
6344	1318
3826	1319
4106	1320
22	1321
142	1322
6288	1323
175	1324
111	1325
267	1326
1147	1327
394	1328
577	1329
411	1330
3594	1331
482	1332
6739	1333
37	1334
1097	1335
4649	1336
6541	1337
5900	1338
2505	1339
5351	1340
6945	1341
5246	1342
4590	1343
4893	1344
5382	1345
2036	1346
5867	1347
2564	1348
2949	1349
690	1350
5106	1351
5799	1352
5015	1353
468	1354
3728	1355
3047	1356
4620	1357
788	1358
825	1359
5180	1360
154	1361
1445	1362
2353	1363
2543	1364
2998	1365
5258	1366
114	1367
1112	1368
1364	1369
6452	1370
107	1371
4193	1372
5174	1373
1123	1374
6412	1375
1235	1376
5101	1377
278	1378
439	1379
21	1380
4624	1381
112	1382
6133	1383
5166	1384
4378	1385
162	1386
1212	1387
6281	1388
5544	1389
5285	1390
6510	1391
236	1392
6713	1393
5564	1394
647	1395
15	1396
194	1397
2065	1398
5775	1399
2392	1400
933	1401
935	1402
1093	1403
4222	1404
7	1405
33	1406
5774	1407
1	1408
99	1409
4761	1410
7	1411
6272	1412
431	1413
1568	1414
740	1415
318	1416
4762	1417
4542	1418
189	1419
2548	1420
1220	1421
6404	1422
148	1423
5367	1424
5910	1425
1137	1426
185	1427
1245	1428
161	1429
3610	1430
3910	1431
4334	1432
4313	1433
1710	1434
4932	1435
2216	1436
6192	1437
4786	1438
1368	1439
4759	1440
4787	1441
4798	1442
1052	1443
203	1444
1547	1445
6504	1446
2151	1447
6897	1448
1925	1449
3105	1450
5043	1451
4915	1452
964	1453
4478	1454
12	1455
222	1456
225	1457
5701	1458
11	1459
5638	1460
3897	1461
820	1462
6683	1463
143	1464
6383	1465
2207	1466
1749	1467
1406	1468
2181	1469
767	1470
525	1471
1351	1472
3472	1473
2897	1474
378	1475
541	1476
313	1477
905	1478
3138	1479
966	1480
1096	1481
2973	1482
1608	1483
1024	1484
442	1485
312	1486
1224	1487
1740	1488
1202	1489
2108	1490
934	1491
4960	1492
5038	1493
6545	1494
5378	1495
2090	1496
136	1497
5942	1498
3075	1499
208	1500
369	1501
6196	1502
6228	1503
5424	1504
6341	1505
5537	1506
66	1507
1974	1508
6542	1509
969	1510
2523	1511
5072	1512
151	1513
1073	1514
4507	1515
80	1516
420	1517
987	1518
540	1519
995	1520
3721	1521
391	1522
1970	1523
5864	1524
4914	1525
4987	1526
76	1527
4961	1528
4965	1529
5036	1530
871	1531
123	1532
200	1533
174	1534
941	1535
6509	1536
6230	1537
335	1538
2380	1539
602	1540
1036	1541
3126	1542
5655	1543
3523	1544
2948	1545
160	1546
3686	1547
6426	1548
2494	1549
281	1550
424	1551
432	1552
2538	1553
1595	1554
1456	1555
1225	1556
605	1557
759	1558
5854	1559
453	1560
741	1561
41	1562
564	1563
965	1564
216	1565
163	1566
5909	1567
219	1568
11	1569
5938	1570
313	1571
1251	1572
1095	1573
474	1574
249	1575
4383	1576
2063	1577
341	1578
1769	1579
532	1580
2312	1581
38	1582
1886	1583
6457	1584
4514	1585
966	1586
2184	1587
3901	1588
699	1589
4081	1590
982	1591
2887	1592
2589	1593
471	1594
5196	1595
3	1596
125	1597
739	1598
2110	1599
1413	1600
275	1601
4948	1602
3	1603
2116	1604
4921	1605
631	1606
2391	1607
440	1608
1500	1609
4241	1610
6491	1611
2461	1612
4181	1613
105	1614
230	1615
411	1616
622	1617
4572	1618
2447	1619
476	1620
4769	1621
492	1622
411	1623
4601	1624
333	1625
6882	1626
6132	1627
489	1628
479	1629
1360	1630
36	1631
760	1632
5051	1633
1813	1634
255	1635
1614	1636
5506	1637
4939	1638
1118	1639
141	1640
3918	1641
62	1642
2552	1643
5418	1644
2958	1645
76	1646
942	1647
3026	1648
2488	1649
157	1650
3338	1651
1132	1652
6608	1653
6789	1654
6576	1655
3997	1656
603	1657
1312	1658
5878	1659
625	1660
2130	1661
1461	1662
104	1663
859	1664
4308	1665
4532	1666
2954	1667
56	1668
6537	1669
3382	1670
5429	1671
118	1672
266	1673
4271	1674
3188	1675
570	1676
48	1677
687	1678
5122	1679
737	1680
2951	1681
5302	1682
1408	1683
539	1684
95	1685
130	1686
2794	1687
515	1688
4896	1689
17	1690
4768	1691
2010	1692
244	1693
3310	1694
427	1695
11	1696
1394	1697
2546	1698
6022	1699
4396	1700
545	1701
