110	209	4	4.88
2500	116	3	20.13
101	5152	3	16.16
103	479	5	6.8
345	581	3	28.52
101	684	14	37.36
117	3821	3	25.33
131	3488	5	58.12
334	119	3	7.45
213	62	3	4.43
103	946	3	5.12
101	2520	3	7.16
104	3273	5	37.59
1813	197	4	44.49
107	1205	4	13.82
1178	9	6	33.2
723	117	4	17.13
1592	102	5	19.56
117	163	6	7.24
473	102	17	64.39
536	600	6	72.24
2477	14	4	13.51
756	110	3	9.83
122	730	3	14.02
101	1969	6	19.42
755	103	3	3.86
448	2034	3	39.2
105	565	8	25.55
9	13	6	7.5
187	114	9	23.24
301	119	11	53.4
8	731	3	8.4
889	101	7	12.29
393	106	4	5.14
101	1756	7	23.85
477	12	8	14.54
104	1014	5	16.35
157	2131	4	40.06
101	1712	3	4.39
591	2542	4	60.43
3465	103	3	14.68
114	912	7	41.41
105	310	9	20.62
128	277	5	20.23
339	227	3	22.04
117	354	9	40.44
104	4277	3	18.1
101	3539	3	9.71
256	129	5	19.97
106	937	3	6.96
5269	969	3	55.79
368	102	6	7.51
351	382	3	25.94
914	129	6	42.58
1587	107	3	10.36
528	107	3	3.91
2707	102	4	18.98
1183	104	6	24.42
1726	107	3	10.93
101	2213	8	36.96
497	107	13	51.75
1472	138	3	22.74
389	14	10	13.77
109	104	84	31.29
145	714	3	19.03
293	229	3	21.31
116	275	4	9.49
101	993	8	17.86
108	720	3	7.79
1684	103	3	8.87
1559	12	7	30.71
101	941	16	63.85
2290	119	5	40.59
129	7	19	6.23
102	1875	3	9.46
288	1467	3	33.98
131	123	7	5.54
101	3942	3	11.8
205	265	3	19.35
456	14	14	32
101	1309	4	5.69
57	448	3	20.05
103	3756	3	14.68
186	140	4	13.3
679	107	4	8.81
2908	104	3	14.38
101	1137	4	4.82
114	1160	7	45.82
1268	9	3	12.33
202	104	9	8.24
475	118	5	19.66
144	1497	3	23.97
178	7	18	41.96
847	106	11	53.46
101	4834	3	16.16
101	4699	3	11.8
101	2736	5	18.84
693	106	7	23.58
2295	377	3	38.94
1096	1027	4	56
101	6436	3	16.16
104	1415	4	13.79
105	1062	6	23.74
114	316	5	15
2425	14	3	8.06
114	212	8	22.16
148	124	12	32.52
1647	14	7	26.55
1516	102	4	12.84
8	541	3	6.85
346	122	3	9.62
873	115	3	12.07
108	1165	3	10.73
1315	119	3	15.81
607	120	5	24.86
105	4369	4	31.27
101	3755	4	16.68
554	106	8	25.11
863	103	4	8.25
119	132	20	36.34
101	1958	5	13.77
156	4171	4	52.36
105	550	8	25.09
1022	106	6	23.75
197	1127	3	28.32
114	646	6	28.79
117	244	5	12.37
4701	14	3	13.75
271	107	9	18.33
12	57	13	5.04
854	107	4	10.84
179	150	3	9.33
112	136	16	23.03
105	3990	3	18.99
5009	437	3	50.51
124	106	42	29.37
101	727	11	24.12
413	148	3	16.22
101	938	6	9.3
117	6166	3	29.82
1195	12	3	5.49
2735	101	5	18.84
221	106	6	4.93
268	126	3	8.68
1462	101	6	15.36
896	14	9	25.98
173	171	3	11.94
1004	107	3	7.27
263	102	6	4.56
101	2148	5	15.13
445	173	10	92.89
909	102	3	4.86
409	141	9	66.42
109	161	11	18.26
109	233	6	13.16
1981	14	4	11.34
356	913	5	58.59
422	580	6	68.84
878	102	4	8.22
107	195	8	7.38
357	9	25	149.54
244	820	3	28.39
117	4777	3	29.82
101	1823	8	33.37
2280	112	3	18.89
104	1077	3	7.04
984	12	4	7.8
333	109	4	9.04
500	119	7	34.54
241	215	21	221.73
111	2125	3	17.15
105	3012	4	23.71
239	111	5	10.18
2045	197	4	46.54
1121	107	3	8.22
2150	14	4	12.33
418	9	32	228.43
596	104	11	41
113	318	3	6.18
153	399	3	16.38
104	1008	3	6.74
104	856	7	25.12
1635	104	4	15.18
268	111	3	4.57
129	145	11	29.21
1298	138	8	77.38
102	2783	3	11.95
1888	14	3	6.63
101	895	7	12.29
599	115	3	9.75
116	122	35	66.59
1859	116	3	17.51
302	109	5	12.75
109	204	16	56.77
101	2238	5	16.77
101	4292	3	11.8
101	2374	3	6.28
319	132	3	11.15
193	126	6	18.55
1059	160	3	23.88
120	747	3	12.99
125	215	12	58.01
487	114	4	13.4
101	2494	5	18.84
325	12	8	9.56
674	101	14	36.21
4667	102	4	28.36
124	205	3	5.92
114	675	9	52.01
105	464	7	17.67
329	107	5	6.82
134	203	7	29.66
2907	102	4	20.84
108	1630	4	19.89
104	602	5	10.84
101	2126	6	21.29
2056	14	3	7.29
113	514	3	8.79
8	884	12	77.56
101	1975	3	4.92
111	1871	4	24.66
12	259	13	20.79
122	629	5	27.29
143	176	3	8.3
1101	109	3	12.19
1276	12	5	14.95
210	106	11	17.69
705	101	14	37.36
108	5584	3	26.22
338	123	4	15.07
2693	112	3	19.9
181	114	5	6.92
3746	112	5	49
104	2909	4	22.53
157	147	10	42.51
106	129	31	16.41
1586	102	4	13.55
101	3702	3	9.71
516	14	11	22.95
103	525	7	14.85
2249	17	3	31.21
110	163	14	30.46
1617	102	3	8.3
498	102	6	10.46
738	1784	3	40.97
401	107	5	8.46
610	102	4	5.68
101	264	10	3.93
2223	8	6	44.86
220	7	9	17.12
141	101	173	435.67
101	444	13	19.88
104	1187	4	12.65
3313	8	3	20.22
